0.74468
0.35897
1
0.71429
0.72917
0.58824
0.59322
1.12903
0.75269
0.35176
0.57377
0.74468
1.22807
0.42683
0.46358
0.74468
0.27237
0.27237
0.56
0.51852
0.44304
0.54264
0.54688
1.12903
0.21472
0.35714
0.74468
0.65421
0.42424
0.41176
0.71429
1
